Time,SchedLat_Total_ms,SchedLat_Avg_ms,SchedLat_P95_ms,SchedLat_P99_ms,SchedLat_Max_ms,SchedLat_Count,SchedLat_Dropped,DState_Total_ms,DState_Count,SoftIRQ_Total_ms,SoftIRQ_Count,BaselineMode,BaselineSamples,Friction,dF_dt,Energy,Energy_W,Energy_Vol,Energy_kFactor
2026-01-19 10:26:07,154.73,0.0098,0.0150,0.0150,6.0640,15786,1,5.74,49,10.49,871,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:08,257.68,0.0149,0.0150,0.0150,10.8720,17242,0,8.06,46,4.10,227,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:09,164.29,0.0100,0.0150,0.0150,6.5650,16447,1,105.75,38,5.49,419,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:10,172.03,0.0080,0.0150,0.0150,6.5080,21397,1,5.73,39,6.95,526,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:11,202.81,0.0089,0.0150,0.0150,6.1220,22804,1,3.94,51,15.38,1579,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:12,142.03,0.0092,0.0150,0.0150,6.1810,15417,0,7.21,47,3.33,238,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:13,443.04,0.0198,0.0150,0.0150,11.4120,22352,0,147.40,130,6.80,479,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:14,147.39,0.0104,0.0150,0.0150,6.5600,14194,0,4.01,28,4.76,312,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:15,168.38,0.0112,0.0150,0.0150,8.4530,15038,1,4.43,21,5.59,339,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:17,176.29,0.0116,0.0150,0.0150,6.9280,15241,1,5.81,41,7.10,554,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:18,186.57,0.0085,0.0150,0.0150,5.9030,21917,0,1.63,18,9.34,878,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:19,208.03,0.0070,0.0150,0.0150,6.7800,29740,0,2.11,113,22.71,2515,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:20,169.45,0.0096,0.0150,0.0150,5.7550,17736,0,3.57,38,7.93,697,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:21,135.08,0.0092,0.0150,0.0150,7.2290,14647,0,0.01,1,4.65,545,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:22,127.31,0.0084,0.0150,0.0150,6.9430,15211,0,13.42,80,7.06,694,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:23,307.38,0.0133,0.0150,0.0150,13.6580,23135,2,635.90,134,4.90,330,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:24,130.85,0.0090,0.0150,0.0150,6.9320,14565,0,5.52,38,4.58,379,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:26,132.13,0.0085,0.0150,0.0150,7.0930,15625,0,5.49,35,5.88,450,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:27,171.17,0.0097,0.0150,0.0150,6.9290,17716,0,9.88,100,4.96,407,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:28,216.95,0.0080,0.0150,0.0150,6.6760,27013,2,8.26,88,15.07,1452,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:29,143.14,0.0094,0.0150,0.0150,7.4770,15210,0,1.95,13,3.47,216,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:30,185.43,0.0086,0.0150,0.0150,7.2590,21439,0,3.40,39,6.70,608,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:31,142.13,0.0097,0.0150,0.0150,6.6390,14684,1,0.07,5,6.92,436,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:32,207.79,0.0115,0.0150,0.0150,9.1490,18054,3,20.54,75,6.79,706,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:33,434.91,0.0195,0.0150,0.0150,7.4130,22336,1,216.66,71,8.99,888,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:34,152.89,0.0100,0.0150,0.0150,6.8380,15307,1,2.92,21,5.59,543,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:36,195.36,0.0086,0.0150,0.0150,4.8450,22659,0,8.24,103,16.56,1568,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:37,160.74,0.0107,0.0150,0.0150,6.2020,15071,0,3.74,26,6.86,628,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:38,193.14,0.0105,0.0150,0.0150,7.3980,18423,1,6.07,33,8.43,708,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:39,143.28,0.0100,0.0150,0.0150,6.1450,14344,0,3.45,24,5.24,459,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:40,172.50,0.0086,0.0150,0.0150,6.9140,20023,0,4.68,33,8.04,620,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:41,141.00,0.0096,0.0150,0.0150,6.1140,14700,1,8.12,41,6.69,549,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:42,373.24,0.0183,0.0150,0.0150,6.9340,20432,2,209.77,86,3.87,243,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:43,213.91,0.0087,0.0150,0.0150,6.3810,24464,2,8.44,88,14.00,1452,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:45,148.56,0.0099,0.0150,0.0150,6.0480,14995,1,2.58,28,4.78,346,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:46,167.60,0.0112,0.0150,0.0150,6.1310,15027,0,2.67,18,6.15,375,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:47,171.99,0.0111,0.0150,0.0150,7.0390,15532,0,4.32,24,8.66,455,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:48,204.03,0.0089,0.0150,0.0150,6.3850,23047,1,6.83,48,12.99,983,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:49,154.39,0.0112,0.0150,0.0150,7.2060,13832,0,2.10,15,7.09,720,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:50,182.01,0.0100,0.0150,0.0150,6.9050,18225,3,3.78,25,11.38,952,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:51,256.33,0.0111,0.0150,0.0150,6.9520,23102,1,2.99,71,17.48,1716,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:52,322.85,0.0150,0.0150,0.0150,17.4670,21485,2,260.19,109,8.23,644,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:53,198.21,0.0127,0.0150,0.0150,7.3060,15571,2,2.43,20,5.90,249,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:55,154.16,0.0097,0.0150,0.0150,6.0090,15877,1,4.76,28,5.61,296,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:56,151.88,0.0101,0.0150,0.0150,5.7870,15034,1,7.34,42,5.29,414,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:57,159.97,0.0107,0.0150,0.0150,6.2800,14922,0,2.44,24,5.63,450,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:58,186.17,0.0094,0.0150,0.0150,7.1860,19710,3,5.63,37,5.77,388,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:26:59,155.33,0.0107,0.0150,0.0150,6.1700,14475,0,2.05,13,3.74,193,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:00,229.47,0.0080,0.0150,0.0150,7.7270,28663,5,3.85,72,14.12,1377,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:01,176.63,0.0113,0.0150,0.0150,6.8330,15589,0,1.14,15,7.87,574,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:02,259.17,0.0119,0.0150,0.0150,16.3970,21802,5,210.56,115,6.14,387,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:03,190.81,0.0107,0.0150,0.0150,6.3180,17794,1,3.06,19,10.64,900,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:05,150.62,0.0095,0.0150,0.0150,5.8720,15840,0,2.45,26,6.28,482,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:06,132.00,0.0090,0.0150,0.0150,5.8810,14650,1,0.61,7,9.12,457,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:07,158.67,0.0105,0.0150,0.0150,6.6900,15106,0,5.67,32,6.50,658,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:08,214.18,0.0083,0.0150,0.0150,7.2850,25689,4,13.13,110,15.55,1585,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:09,238.62,0.0150,0.0150,0.0150,9.3590,15918,1,4.70,20,5.92,548,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:10,185.96,0.0097,0.0150,0.0150,6.6130,19113,0,1.33,15,4.48,315,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:11,169.24,0.0100,0.0150,0.0150,6.5500,16878,1,3.17,30,8.05,946,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:12,301.78,0.0126,0.0150,0.0150,6.9100,24013,2,303.37,144,5.14,431,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:13,168.46,0.0114,0.0150,0.0150,6.8560,14736,1,4.28,29,4.73,394,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:15,157.54,0.0098,0.0150,0.0150,6.0670,16021,1,5.01,34,4.72,307,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:16,201.68,0.0086,0.0150,0.0150,6.2110,23412,1,3.97,64,16.80,1505,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:17,147.33,0.0100,0.0150,0.0150,6.2130,14664,2,2.78,21,5.12,351,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:18,217.35,0.0093,0.0150,0.0150,6.3300,23273,4,10.32,34,8.82,760,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:19,248.20,0.0112,0.0150,0.0150,7.8840,22235,1,3.97,71,17.11,1941,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:20,140.21,0.0095,0.0150,0.0150,6.1470,14792,1,3.25,24,6.90,348,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:21,169.78,0.0093,0.0150,0.0150,5.9940,18247,1,3.88,28,9.30,756,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:22,357.37,0.0172,0.0150,0.0150,16.3760,20791,0,185.38,163,6.78,473,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:24,350.58,0.0151,0.0150,0.0150,13.0170,23154,1,417.85,86,12.21,1234,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:25,154.97,0.0090,0.0150,0.0150,5.9880,17228,0,8.42,59,6.97,417,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:26,147.22,0.0092,0.0150,0.0150,6.0910,15986,0,7.32,42,5.70,299,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:27,169.48,0.0110,0.0150,0.0150,6.8040,15360,0,3.21,25,5.71,467,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:28,197.63,0.0108,0.0150,0.0150,8.2500,18337,2,9.37,30,4.22,411,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:29,156.75,0.0095,0.0150,0.0150,6.2670,16548,0,4.70,32,5.61,461,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:30,138.34,0.0089,0.0150,0.0150,5.9950,15517,0,2.39,26,5.53,426,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:31,174.94,0.0083,0.0150,0.0150,6.1280,21052,1,3.36,21,8.86,646,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:32,296.70,0.0101,0.0150,0.0150,6.9360,29341,6,137.23,141,14.84,1476,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:34,215.06,0.0114,0.0150,0.0150,6.5820,18838,2,1.57,17,10.65,1125,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:35,166.31,0.0104,0.0150,0.0150,6.0780,16048,0,5.75,48,8.63,714,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:36,148.64,0.0107,0.0150,0.0150,6.0150,13889,1,6.06,47,8.63,361,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:37,162.41,0.0112,0.0150,0.0150,3.8460,14531,1,2.45,11,7.83,539,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:38,212.88,0.0114,0.0150,0.0150,7.9130,18742,2,6.69,34,8.42,516,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:39,200.80,0.0123,0.0150,0.0150,6.6070,16342,0,15.17,33,6.29,610,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:40,242.59,0.0105,0.0150,0.0150,6.5450,23072,1,3.35,59,14.63,1200,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:41,267.85,0.0129,0.0150,0.0150,14.9660,20766,2,13.06,55,9.41,702,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:42,302.47,0.0137,0.0150,0.0150,6.6170,22029,2,190.43,116,5.49,390,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:44,178.37,0.0118,0.0150,0.0150,6.2340,15092,1,6.42,45,5.78,435,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:45,158.88,0.0097,0.0150,0.0150,7.0540,16449,1,4.27,35,4.84,316,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:46,152.22,0.0100,0.0150,0.0150,7.0310,15192,0,3.81,22,5.54,448,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:47,165.21,0.0108,0.0150,0.0150,6.5570,15259,0,1.66,10,6.28,339,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:48,226.74,0.0077,0.0150,0.0150,6.1920,29577,2,5.90,62,16.21,1568,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:49,153.11,0.0096,0.0150,0.0150,6.0340,15902,0,6.13,43,8.79,890,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:50,150.38,0.0101,0.0150,0.0150,6.8230,14900,0,2.41,18,8.23,484,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:51,159.01,0.0095,0.0150,0.0150,6.2710,16652,0,0.26,2,6.51,494,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:53,277.80,0.0137,0.0150,0.0150,7.6580,20333,2,198.98,116,9.03,602,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:54,152.89,0.0101,0.0150,0.0150,6.1890,15208,1,3.89,28,4.10,279,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:55,160.01,0.0101,0.0150,0.0150,6.5820,15920,0,6.76,42,6.11,382,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:56,190.08,0.0088,0.0150,0.0150,6.4260,21715,0,8.15,84,13.90,1115,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:57,162.04,0.0094,0.0150,0.0150,4.6280,17273,1,3.60,22,8.39,393,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:58,185.97,0.0097,0.0150,0.0150,7.0760,19194,0,2.90,24,4.47,228,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:27:59,424.12,0.0151,0.0150,0.0150,8.4870,28056,5,5.94,33,7.95,428,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:00,552.14,0.0192,0.0150,0.0150,12.1910,28706,1,56.54,40,6.40,455,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:02,353.29,0.0141,0.0150,0.0150,9.1870,25074,0,0.37,6,6.82,428,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:03,670.31,0.0185,0.0150,0.0150,11.2240,36240,1,175.25,204,8.41,718,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:04,192.77,0.0101,0.0150,0.0150,6.8890,19082,2,2.02,22,10.90,1230,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:05,201.89,0.0095,0.0150,0.0150,3.3380,21143,0,5.83,68,14.30,1553,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:06,151.04,0.0105,0.0150,0.0150,6.5540,14437,1,2.85,17,7.82,221,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:07,307.50,0.0155,0.0150,0.0150,10.0970,19803,2,1.94,8,7.06,599,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:08,628.51,0.0353,0.0150,0.0150,40.8880,17814,0,12.13,56,6.40,341,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:10,239.65,0.0141,0.0150,0.0150,8.8740,16942,0,11.50,62,7.38,580,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:11,376.19,0.0171,0.0150,0.0150,16.0000,22013,0,2.61,20,6.19,477,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:12,334.79,0.0207,0.0150,0.0150,53.6550,16164,0,9.77,49,6.00,706,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:13,1640.54,0.0555,0.0150,0.0150,20.9360,29571,1,535.66,142,14.43,1399,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:14,327.40,0.0189,0.0150,0.0150,37.8150,17321,0,5.99,46,6.78,545,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:15,159.98,0.0107,0.0150,0.0150,7.5500,15001,1,5.54,31,4.35,362,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:16,431.20,0.0280,0.0150,0.0150,11.4010,15408,0,1.48,12,6.84,467,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:17,661.07,0.0311,0.0150,0.0150,15.8570,21275,4,36.46,33,4.94,269,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:19,481.13,0.0138,0.0150,0.0150,8.5420,34922,1,3.90,71,18.78,1775,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:20,500.68,0.0224,0.0150,0.0150,10.8140,22304,0,7.55,52,10.46,1046,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:21,418.11,0.0149,0.0150,0.0150,11.4450,28132,2,5.99,70,16.34,1412,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:22,303.17,0.0170,0.0150,0.0150,11.0020,17837,1,12.40,69,7.08,669,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:23,1115.67,0.0376,0.0150,0.0150,13.5790,29699,0,178.55,237,10.07,730,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:24,202.54,0.0120,0.0150,0.0150,8.6330,16809,0,434.52,85,4.93,337,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:25,434.75,0.0246,0.0150,0.0150,15.6820,17688,2,4.79,39,6.43,408,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:27,705.33,0.0330,0.0150,0.0150,13.1200,21365,1,10.42,50,6.73,375,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:28,283.88,0.0143,0.0150,0.0150,9.0390,19869,3,2.59,18,6.19,421,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:29,265.81,0.0100,0.0150,0.0150,9.6860,26674,1,5.47,66,12.98,1302,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:30,302.51,0.0164,0.0150,0.0150,10.4520,18465,1,4.51,41,6.66,490,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:31,2822.08,0.0103,0.0140,0.0150,21.5660,274031,8,7.57,44,6.18,401,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:32,1157.13,0.0194,0.0150,0.0150,12.9960,59619,0,39.19,82,7.59,472,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:33,354.96,0.0159,0.0150,0.0150,8.5240,22297,0,277.14,82,10.57,638,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:34,214.45,0.0136,0.0150,0.0150,8.8890,15809,0,4.13,30,7.45,689,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:36,176.95,0.0113,0.0150,0.0150,3.5470,15683,0,7.38,50,10.10,885,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:37,294.31,0.0133,0.0150,0.0150,14.6480,22191,3,4.20,68,17.24,1628,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:38,184.31,0.0114,0.0150,0.0150,13.2450,16221,0,0.84,10,6.91,645,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:39,214.55,0.0140,0.0150,0.0150,6.0920,15359,0,12.44,60,3.42,264,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:40,369.09,0.0203,0.0150,0.0150,9.1750,18210,0,4.83,27,9.15,592,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:41,427.52,0.0191,0.0150,0.0150,9.1150,22365,0,15.83,78,7.81,585,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:42,291.83,0.0132,0.0150,0.0150,10.1250,22075,1,132.33,115,6.77,524,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:43,165.62,0.0102,0.0150,0.0150,3.5610,16306,1,11.46,75,6.16,439,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:45,603.37,0.0226,0.0150,0.0150,19.4350,26748,3,4.44,76,14.53,1380,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:46,360.80,0.0184,0.0150,0.0150,10.2120,19637,1,9.02,48,6.06,489,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:47,170.19,0.0109,0.0150,0.0150,3.7160,15606,0,3.23,23,8.64,434,CALIBRATING,300,,,,40,0.000000,1.000000
2026-01-19 10:28:48,169.86,0.0080,0.0150,0.0150,2.5640,21297,2,2.16,13,5.22,273,CALIBRATING,300,,,,40,0.000000,1.000000
